Model,Dataset,ModelType,Version,test_loss,test_mae,Budget
RegressionVit,W1_16,vit_500K,version_1,0.04439292103052139,0.16707539558410645,256
RegressionVit,W1_16,vit_500K,version_2,0.039779238402843475,0.15525871515274048,256
RegressionVit,W1_16,vit_500K,version_3,0.05333561450242996,0.19064143300056458,256
RegressionVit,W1_16,vit_500K,version_4,0.07533075660467148,0.2175549864768982,256
RegressionVit,W1_16,vit_500K,version_0,0.32895997166633606,0.4742591083049774,32
RegressionVit,W1_16,vit_500K,version_1,0.43229809403419495,0.5382223725318909,32
RegressionVit,W1_16,vit_500K,version_2,0.6251509189605713,0.6579501032829285,32
RegressionVit,W1_16,vit_500K,version_3,0.35674411058425903,0.4679519832134247,32
RegressionVit,W1_16,vit_500K,version_4,0.4995633363723755,0.5864740014076233,32
RegressionVit,W1_16,vit_500K,version_0,0.038614243268966675,0.1560959815979004,512
RegressionVit,W1_16,vit_500K,version_1,0.0425749272108078,0.16525375843048096,512
RegressionVit,W1_16,vit_500K,version_2,0.035608552396297455,0.14819574356079102,512
RegressionVit,W1_16,vit_500K,version_3,0.03975765407085419,0.15680783987045288,512
RegressionVit,W1_16,vit_500K,version_4,0.039368342608213425,0.15664896368980408,512
RegressionVit,W1_16,vit_500K,version_0,0.3456367254257202,0.488407164812088,64
RegressionVit,W1_16,vit_500K,version_1,0.2914595603942871,0.4659903347492218,64
RegressionVit,W1_16,vit_500K,version_2,0.3031361997127533,0.4613572061061859,64
RegressionVit,W1_16,vit_500K,version_3,0.3566616475582123,0.5029708743095398,64
RegressionVit,W1_16,vit_500K,version_4,0.35600754618644714,0.4928632080554962,64
RegressionVit,W1_16,vit_5M,version_0,0.07979746907949448,0.22156238555908203,128
RegressionVit,W1_16,vit_5M,version_1,0.09957892447710037,0.2527158856391907,128
RegressionVit,W1_16,vit_5M,version_2,0.11493125557899475,0.27779415249824524,128
RegressionVit,W1_16,vit_5M,version_3,0.12242124229669571,0.2857883870601654,128
RegressionVit,W1_16,vit_5M,version_4,0.09718775004148483,0.2517562210559845,128
RegressionVit,W1_16,vit_5M,version_0,0.04853585362434387,0.18080392479896545,256
RegressionVit,W1_16,vit_5M,version_1,0.04191453009843826,0.16390138864517212,256
RegressionVit,W1_16,vit_5M,version_2,0.0508011132478714,0.17911136150360107,256
RegressionVit,W1_16,vit_5M,version_3,0.051423583179712296,0.18628770112991333,256
RegressionVit,W1_16,vit_5M,version_4,0.04497072473168373,0.16993829607963562,256
RegressionVit,W1_16,vit_5M,version_0,0.5994256734848022,0.6115379333496094,32
RegressionVit,W1_16,vit_5M,version_1,0.6011343002319336,0.6143242716789246,32
RegressionVit,W1_16,vit_5M,version_2,0.5250698924064636,0.5823472142219543,32
RegressionVit,W1_16,vit_5M,version_3,0.28556588292121887,0.4233892858028412,32
RegressionVit,W1_16,vit_5M,version_4,0.4205590486526489,0.49947938323020935,32
RegressionVit,W1_16,vit_5M,version_0,0.026971956714987755,0.13114488124847412,512
RegressionVit,W1_16,vit_5M,version_1,0.030118990689516068,0.14024251699447632,512
RegressionVit,W1_16,vit_5M,version_2,0.02790782041847706,0.13297522068023682,512
RegressionVit,W1_16,vit_5M,version_3,0.028401369228959084,0.13391834497451782,512
RegressionVit,W1_16,vit_5M,version_4,0.025794904679059982,0.1293696165084839,512
RegressionVit,W1_16,vit_5M,version_0,0.1562640368938446,0.3225727379322052,64
RegressionVit,W1_16,vit_5M,version_1,0.3115878999233246,0.4308413565158844,64
RegressionVit,W1_16,vit_5M,version_2,0.33177894353866577,0.4544961750507355,64
RegressionVit,W1_16,vit_5M,version_3,0.29496005177497864,0.42989155650138855,64
RegressionVit,W1_16,vit_5M,version_4,0.35170894861221313,0.48258402943611145,64
RegressionVit,W2_10,vit_15M,version_0,0.011965102516114712,0.08991526812314987,128
RegressionVit,W2_10,vit_15M,version_1,0.04137272387742996,0.17885449528694153,128
RegressionVit,W2_10,vit_15M,version_2,0.04511668160557747,0.17174988985061646,128
RegressionVit,W2_10,vit_15M,version_3,0.01122781727463007,0.086738221347332,128
RegressionVit,W2_10,vit_15M,version_4,0.03135015070438385,0.14786988496780396,128
RegressionVit,W2_10,vit_15M,version_0,0.09941861033439636,0.2605164647102356,256
RegressionVit,W2_10,vit_15M,version_1,0.010003848932683468,0.07863225787878036,256
RegressionVit,W2_10,vit_15M,version_2,0.010412373580038548,0.07555561512708664,256
RegressionVit,W2_10,vit_15M,version_3,32.924560546875,4.948835372924805,256
RegressionVit,W2_10,vit_15M,version_4,32.91930389404297,4.948413848876953,256
RegressionVit,W2_10,vit_15M,version_0,0.27998682856559753,0.4397134482860565,32
RegressionVit,W2_10,vit_15M,version_1,0.007031004875898361,0.07108698040246964,32
RegressionVit,W2_10,vit_15M,version_2,1.8216478824615479,1.121325135231018,32
RegressionVit,W2_10,vit_15M,version_3,0.6787914037704468,0.7366311550140381,32
RegressionVit,W2_10,vit_15M,version_4,0.9242645502090454,0.7371500730514526,32
RegressionVit,W2_10,vit_15M,version_0,0.009033315815031528,0.07402399927377701,512
RegressionVit,W2_10,vit_15M,version_1,0.010926416143774986,0.08743605762720108,512
RegressionVit,W2_10,vit_15M,version_2,0.007511998061090708,0.07183922082185745,512
RegressionVit,W2_10,vit_15M,version_3,0.0103041622787714,0.08075214177370071,512
RegressionVit,W2_10,vit_15M,version_4,0.02157035656273365,0.12254377454519272,512
RegressionVit,W2_10,vit_15M,version_0,0.01740669086575508,0.11011645942926407,64
RegressionVit,W2_10,vit_15M,version_1,3.1964409351348877,1.5442029237747192,64
RegressionVit,W2_10,vit_15M,version_2,0.3884629011154175,0.5998374223709106,64
RegressionVit,W2_10,vit_15M,version_3,1.775559425354004,1.0546600818634033,64
RegressionVit,W2_10,vit_15M,version_4,0.06683763116598129,0.23093095421791077,64
RegressionVit,W2_10,vit_1M,version_0,0.01807180419564247,0.11657222360372543,128
RegressionVit,W2_10,vit_1M,version_1,0.028346877545118332,0.14678806066513062,128
RegressionVit,W2_10,vit_1M,version_2,0.013527301140129566,0.09398249536752701,128
RegressionVit,W2_10,vit_1M,version_3,0.020971005782485008,0.12441878765821457,128
RegressionVit,W2_10,vit_1M,version_4,0.02687772549688816,0.14550116658210754,128
RegressionVit,W2_10,vit_1M,version_0,0.007356767542660236,0.06924491375684738,256
RegressionVit,W2_10,vit_1M,version_1,0.011362659744918346,0.08769503980875015,256
RegressionVit,W2_10,vit_1M,version_2,0.009310108609497547,0.07874385267496109,256
RegressionVit,W2_10,vit_1M,version_3,0.013071024790406227,0.09402715414762497,256
RegressionVit,W2_10,vit_1M,version_4,0.012270975857973099,0.09040885418653488,256
RegressionVit,W2_10,vit_1M,version_0,0.03970284014940262,0.1762344241142273,32
RegressionVit,W2_10,vit_1M,version_1,0.039868660271167755,0.18115967512130737,32
RegressionVit,W2_10,vit_1M,version_2,0.046566057950258255,0.20056164264678955,32
RegressionVit,W2_10,vit_1M,version_3,0.030659567564725876,0.1467934250831604,32
RegressionVit,W2_10,vit_1M,version_4,0.04416489601135254,0.19090822339057922,32
RegressionVit,W2_10,vit_1M,version_0,0.007189703173935413,0.06825429946184158,512
RegressionVit,W2_10,vit_1M,version_1,0.007844650186598301,0.07005781680345535,512
RegressionVit,W2_10,vit_1M,version_2,0.005926924757659435,0.0623575858771801,512
RegressionVit,W2_10,vit_1M,version_3,0.005948140751570463,0.06199650838971138,512
RegressionVit,W2_10,vit_1M,version_4,0.007699117064476013,0.06935399025678635,512
RegressionVit,W2_10,vit_1M,version_0,0.056017570197582245,0.2185920774936676,64
RegressionVit,W2_10,vit_1M,version_1,0.06057153642177582,0.20971012115478516,64
RegressionVit,W2_10,vit_1M,version_2,0.04929833114147186,0.18149077892303467,64
RegressionVit,W2_10,vit_1M,version_3,0.050648950040340424,0.18256109952926636,64
RegressionVit,W2_10,vit_1M,version_4,0.0471612773835659,0.19502967596054077,64
RegressionVit,W2_10,vit_500K,version_0,0.010587087832391262,0.08719164878129959,128
RegressionVit,W2_10,vit_500K,version_1,0.009351074695587158,0.08050230890512466,128
RegressionVit,W2_10,vit_500K,version_2,0.008718611672520638,0.07844909280538559,128
RegressionVit,W2_10,vit_500K,version_3,0.007910335436463356,0.07488543540239334,128
RegressionVit,W2_10,vit_500K,version_4,0.013373682275414467,0.10017336159944534,128
RegressionVit,W2_10,vit_500K,version_0,0.006664443761110306,0.07054971903562546,256
RegressionVit,W2_10,vit_500K,version_1,0.007151736877858639,0.07049008458852768,256
RegressionVit,W2_10,vit_500K,version_2,0.0069621410220861435,0.0699690654873848,256
RegressionVit,W2_10,vit_500K,version_3,0.006858413107693195,0.06996748596429825,256
RegressionVit,W2_10,vit_500K,version_4,0.006843132898211479,0.06998608261346817,256
RegressionVit,W2_10,vit_500K,version_0,0.013527646660804749,0.09962526708841324,32
RegressionVit,W2_10,vit_500K,version_1,0.00916344951838255,0.0806022509932518,32
RegressionVit,W2_10,vit_500K,version_2,0.016147296875715256,0.09920219331979752,32
RegressionVit,W2_10,vit_500K,version_3,0.022174082696437836,0.13123422861099243,32
RegressionVit,W2_10,vit_500K,version_4,0.0159064382314682,0.10525403171777725,32
RegressionVit,W2_10,vit_500K,version_0,0.005487637594342232,0.06319278478622437,512
RegressionVit,W2_10,vit_500K,version_1,0.005956645123660564,0.06419100612401962,512
RegressionVit,W2_10,vit_500K,version_2,0.0049279918894171715,0.06049772724509239,512
RegressionVit,W2_10,vit_500K,version_3,0.006519808899611235,0.06865986436605453,512
RegressionVit,W2_10,vit_500K,version_4,0.004469302017241716,0.0552038736641407,512
RegressionVit,W2_10,vit_500K,version_0,0.0207101721316576,0.12009014934301376,64
RegressionVit,W2_10,vit_500K,version_1,0.010175435803830624,0.08385402709245682,64
RegressionVit,W2_10,vit_500K,version_2,0.02468111552298069,0.1403413712978363,64
RegressionVit,W2_10,vit_500K,version_3,0.030537081882357597,0.15536931157112122,64
RegressionVit,W2_10,vit_500K,version_4,0.017968442291021347,0.11179140955209732,64
RegressionVit,W2_10,vit_5M,version_0,0.014133785851299763,0.09765893965959549,128
RegressionVit,W2_10,vit_5M,version_1,0.01284976489841938,0.09253858774900436,128
RegressionVit,W2_10,vit_5M,version_2,0.0213600043207407,0.12653252482414246,128
RegressionVit,W2_10,vit_5M,version_3,0.015754617750644684,0.10770414024591446,128
RegressionVit,W2_10,vit_5M,version_4,0.018331093713641167,0.11448978632688522,128
RegressionVit,W2_10,vit_5M,version_0,0.011817940510809422,0.09199012070894241,256
RegressionVit,W2_10,vit_5M,version_1,0.01697489805519581,0.10957273095846176,256
RegressionVit,W2_10,vit_5M,version_2,0.01037415862083435,0.08297664672136307,256
RegressionVit,W2_10,vit_5M,version_3,0.01045429427176714,0.08596033602952957,256
RegressionVit,W2_10,vit_5M,version_4,0.01077814307063818,0.08603619784116745,256
RegressionVit,W2_10,vit_5M,version_0,0.052073560655117035,0.1971089243888855,32
RegressionVit,W2_10,vit_5M,version_1,0.055232591927051544,0.20362243056297302,32
RegressionVit,W2_10,vit_5M,version_2,0.025632135570049286,0.13577011227607727,32
RegressionVit,W2_10,vit_5M,version_3,0.053289130330085754,0.1872078776359558,32
RegressionVit,W2_10,vit_5M,version_4,0.0517682284116745,0.2027997374534607,32
RegressionVit,W2_10,vit_5M,version_0,0.007660343311727047,0.07145368307828903,512
RegressionVit,W2_10,vit_5M,version_1,0.009023977443575859,0.07886780053377151,512
RegressionVit,W2_10,vit_5M,version_2,0.00598489586263895,0.06458961218595505,512
RegressionVit,W2_10,vit_5M,version_3,0.009198775514960289,0.08078867942094803,512
RegressionVit,W2_10,vit_5M,version_4,0.007884807884693146,0.07430722564458847,512
RegressionVit,W2_10,vit_5M,version_0,0.03550493344664574,0.15052363276481628,64
RegressionVit,W2_10,vit_5M,version_1,0.024672573432326317,0.12625902891159058,64
RegressionVit,W2_10,vit_5M,version_2,0.04320191219449043,0.1855768859386444,64
RegressionVit,W2_10,vit_5M,version_3,0.04932807758450508,0.1941038966178894,64
RegressionVit,W2_10,vit_5M,version_4,0.0254899300634861,0.12915802001953125,64
RegressionVit,W2_16,vit_15M,version_0,0.011238181963562965,0.09044751524925232,128
RegressionVit,W2_16,vit_15M,version_1,0.0037799859419465065,0.05184953659772873,128
RegressionVit,W2_16,vit_15M,version_2,0.008368454873561859,0.08023731410503387,128
RegressionVit,W2_16,vit_15M,version_3,0.0020407491829246283,0.03236895799636841,128
RegressionVit,W2_16,vit_15M,version_4,0.020732050761580467,0.13560236990451813,128
RegressionVit,W2_16,vit_15M,version_0,0.0020435310434550047,0.03316979855298996,256
RegressionVit,W2_16,vit_15M,version_1,0.0019646717701107264,0.03105374053120613,256
RegressionVit,W2_16,vit_15M,version_2,0.0021266008261591196,0.03766822814941406,256
RegressionVit,W2_16,vit_15M,version_3,0.005917904898524284,0.06352667510509491,256
RegressionVit,W2_16,vit_15M,version_4,0.0025791723746806383,0.0403318777680397,256
RegressionVit,W2_16,vit_15M,version_0,0.03718668222427368,0.15573672950267792,32
RegressionVit,W2_16,vit_15M,version_1,0.023784762248396873,0.13657121360301971,32
RegressionVit,W2_16,vit_15M,version_2,0.05708622932434082,0.16062329709529877,32
RegressionVit,W2_16,vit_15M,version_3,0.1001218855381012,0.2774164378643036,32
RegressionVit,W2_16,vit_15M,version_4,0.051918212324380875,0.17071320116519928,32
RegressionVit,W2_16,vit_15M,version_0,0.0013598769437521696,0.029672369360923767,512
RegressionVit,W2_16,vit_15M,version_1,0.0018853610381484032,0.03520157188177109,512
RegressionVit,W2_16,vit_15M,version_2,0.0010696941753849387,0.025262076407670975,512
RegressionVit,W2_16,vit_15M,version_3,0.0015027433400973678,0.03117770329117775,512
RegressionVit,W2_16,vit_15M,version_4,0.0023749214597046375,0.040618933737277985,512
RegressionVit,W2_16,vit_15M,version_0,0.07014693319797516,0.24755556881427765,64
RegressionVit,W2_16,vit_15M,version_1,0.05524326115846634,0.18947918713092804,64
RegressionVit,W2_16,vit_15M,version_2,0.02233256958425045,0.11575768887996674,64
RegressionVit,W2_16,vit_15M,version_3,0.03613355755805969,0.14671869575977325,64
RegressionVit,W2_16,vit_15M,version_4,0.04305721074342728,0.17068682610988617,64
RegressionVit,W2_16,vit_1M,version_0,0.013141569681465626,0.09546166658401489,128
RegressionVit,W2_16,vit_1M,version_1,0.00913738552480936,0.0800788551568985,128
RegressionVit,W2_16,vit_1M,version_2,0.08377359807491302,0.24975933134555817,128
RegressionVit,W2_16,vit_1M,version_3,0.013904068619012833,0.10349997878074646,128
RegressionVit,W2_16,vit_1M,version_4,0.05079609155654907,0.18146900832653046,128
RegressionVit,W2_16,vit_1M,version_0,0.010730727575719357,0.0879087746143341,256
RegressionVit,W2_16,vit_1M,version_1,0.010080070234835148,0.07357507944107056,256
RegressionVit,W2_16,vit_1M,version_2,0.008482730016112328,0.06886076927185059,256
RegressionVit,W2_16,vit_1M,version_3,0.00729142501950264,0.07457971572875977,256
RegressionVit,W2_16,vit_1M,version_4,0.008611060678958893,0.07188306748867035,256
RegressionVit,W2_16,vit_1M,version_0,0.07747942209243774,0.22791503369808197,32
RegressionVit,W2_16,vit_1M,version_1,0.6040877103805542,0.7718239426612854,32
RegressionVit,W2_16,vit_1M,version_2,0.18669168651103973,0.3898179829120636,32
RegressionVit,W2_16,vit_1M,version_3,0.016218893229961395,0.0990217924118042,32
RegressionVit,W2_16,vit_1M,version_4,0.06470053642988205,0.1791367381811142,32
RegressionVit,W2_16,vit_1M,version_0,0.005493463948369026,0.05586901307106018,512
RegressionVit,W2_16,vit_1M,version_1,0.0033049581106752157,0.04725424200296402,512
RegressionVit,W2_16,vit_1M,version_2,0.0038562677800655365,0.052093423902988434,512
RegressionVit,W2_16,vit_1M,version_3,0.018999891355633736,0.10698749125003815,512
RegressionVit,W2_16,vit_1M,version_4,0.007992152124643326,0.0747019499540329,512
RegressionVit,W2_16,vit_1M,version_0,0.186295747756958,0.38632461428642273,64
RegressionVit,W2_16,vit_1M,version_1,0.05697149038314819,0.20104022324085236,64
RegressionVit,W2_16,vit_1M,version_2,0.07053431868553162,0.21421168744564056,64
RegressionVit,W2_16,vit_1M,version_3,0.06890586763620377,0.23461173474788666,64
RegressionVit,W2_16,vit_1M,version_4,0.14055408537387848,0.34471920132637024,64
RegressionVit,W2_16,vit_500K,version_0,0.029189569875597954,0.15758781135082245,128
RegressionVit,W2_16,vit_500K,version_1,0.03078364208340645,0.1557331532239914,128
RegressionVit,W2_16,vit_500K,version_2,0.023499879986047745,0.14459644258022308,128
RegressionVit,W2_16,vit_500K,version_3,0.016051538288593292,0.10587790608406067,128
RegressionVit,W2_16,vit_500K,version_4,0.027096498757600784,0.15451045334339142,128
RegressionVit,W2_16,vit_500K,version_0,0.01617998443543911,0.11288754642009735,256
RegressionVit,W2_16,vit_500K,version_1,0.006696810480207205,0.07119821012020111,256
RegressionVit,W2_16,vit_500K,version_2,0.011499687097966671,0.09797081351280212,256
RegressionVit,W2_16,vit_500K,version_3,0.019272636622190475,0.12671665847301483,256
RegressionVit,W2_16,vit_500K,version_4,0.01317821629345417,0.10336151719093323,256
RegressionVit,W2_16,vit_500K,version_0,0.004654133226722479,0.05759808421134949,32
RegressionVit,W2_16,vit_500K,version_1,0.0361277312040329,0.16968993842601776,32
RegressionVit,W2_16,vit_500K,version_2,0.0429496094584465,0.1619470864534378,32
RegressionVit,W2_16,vit_500K,version_3,0.08079845458269119,0.23763082921504974,32
RegressionVit,W2_16,vit_500K,version_4,0.07998153567314148,0.23286010324954987,32
RegressionVit,W2_16,vit_500K,version_0,0.00521134352311492,0.06238555908203125,512
RegressionVit,W2_16,vit_500K,version_1,0.006411108188331127,0.06857457756996155,512
RegressionVit,W2_16,vit_500K,version_2,0.004793200641870499,0.05921261012554169,512
RegressionVit,W2_16,vit_500K,version_3,0.0056005604565143585,0.0649503767490387,512
RegressionVit,W2_16,vit_500K,version_4,0.005251575261354446,0.0617830827832222,512
RegressionVit,W2_16,vit_500K,version_0,0.02603636309504509,0.13947908580303192,64
RegressionVit,W2_16,vit_500K,version_1,0.027708545327186584,0.1604478508234024,64
RegressionVit,W2_16,vit_500K,version_2,0.007541094906628132,0.06358619779348373,64
RegressionVit,W2_16,vit_500K,version_3,0.013869637623429298,0.10542324185371399,64
RegressionVit,W2_16,vit_500K,version_4,0.017157653346657753,0.11194807291030884,64
RegressionVit,W2_16,vit_5M,version_0,0.007814303040504456,0.07462725043296814,128
RegressionVit,W2_16,vit_5M,version_1,0.007896022871136665,0.07485581934452057,128
RegressionVit,W2_16,vit_5M,version_2,0.007340166252106428,0.07979144155979156,128
RegressionVit,W2_16,vit_5M,version_3,0.00751793198287487,0.07022656500339508,128
RegressionVit,W2_16,vit_5M,version_4,0.007779333274811506,0.07899859547615051,128
RegressionVit,W2_16,vit_5M,version_0,0.00308781024068594,0.04820310324430466,256
RegressionVit,W2_16,vit_5M,version_1,0.004081269260495901,0.056858889758586884,256
RegressionVit,W2_16,vit_5M,version_2,0.005136528052389622,0.0636415183544159,256
RegressionVit,W2_16,vit_5M,version_3,0.006192310713231564,0.07146631181240082,256
RegressionVit,W2_16,vit_5M,version_4,0.0043327417224645615,0.05737389624118805,256
RegressionVit,W2_16,vit_5M,version_0,0.015948893502354622,0.11773054301738739,32
RegressionVit,W2_16,vit_5M,version_1,0.055118925869464874,0.14526839554309845,32
RegressionVit,W2_16,vit_5M,version_2,0.012158789671957493,0.09259805083274841,32
RegressionVit,W2_16,vit_5M,version_3,0.031057657673954964,0.13887248933315277,32
RegressionVit,W2_16,vit_5M,version_4,0.01687231846153736,0.11765486001968384,32
RegressionVit,W2_16,vit_5M,version_0,0.0023762949276715517,0.04115702211856842,512
RegressionVit,W2_16,vit_5M,version_1,0.0024796652141958475,0.04191766679286957,512
RegressionVit,W2_16,vit_5M,version_2,0.0027872568462044,0.04405564069747925,512
RegressionVit,W2_16,vit_5M,version_3,0.0022689190227538347,0.03923117369413376,512
RegressionVit,W2_16,vit_5M,version_4,0.0024328462313860655,0.04178732633590698,512
RegressionVit,W2_16,vit_5M,version_0,0.006480648647993803,0.06237463653087616,64
RegressionVit,W2_16,vit_5M,version_1,0.012800745666027069,0.09808723628520966,64
RegressionVit,W2_16,vit_5M,version_2,0.011626813560724258,0.08711281418800354,64
RegressionVit,W2_16,vit_5M,version_3,0.014603693969547749,0.10288678109645844,64
RegressionVit,W2_16,vit_5M,version_4,0.013551055453717709,0.10654552280902863,64
